,Pressure
32002,1255.1666666666665
32003,1255.05
32004,1254.875
32005,1255.1666666666665
32006,1255.1666666666665
32007,1255.1666666666665
32008,1254.875
32009,1255.05
32010,1255.05
32011,1254.875
32012,1254.875
32013,1255.05
32014,1254.875
32015,1255.05
32016,1254.4083333333333
32017,1254.4083333333333
32018,1254.7
32019,1254.4083333333333
32020,1254.2333333333333
32021,1254.2333333333333
32022,1254.2333333333333
32023,1254.2333333333333
32024,1254.2333333333333
32025,1254.4083333333333
32026,1254.4083333333333
32027,1254.2333333333333
32028,1254.1166666666668
32029,1253.9416666666666
32030,1254.1166666666668
32031,1253.9416666666666
32032,1253.65
32033,1253.9416666666666
32034,1253.65
32035,1253.475
32036,1253.65
32037,1253.3
32038,1253.7666666666667
32039,1253.3
32040,1253.3
32041,1253.475
32042,1253.1833333333334
32043,1253.3
32044,1253.1833333333334
32045,1253.1833333333334
32046,1253.1833333333334
32047,1253.0083333333332
32048,1253.0083333333332
32049,1253.0083333333332
32050,1253.0083333333332
32051,1252.8333333333335
32052,1252.8333333333335
32053,1252.6583333333333
32054,1252.5416666666665
32055,1252.5416666666665
32056,1252.8333333333335
32057,1252.3666666666668
32058,1252.1916666666666
32059,1252.3666666666668
32060,1252.6583333333333
32061,1252.3666666666668
32062,1252.6583333333333
32063,1252.6583333333333
32064,1252.5416666666665
32065,1252.3666666666668
32066,1252.5416666666665
32067,1252.1916666666666
32068,1252.5416666666665
32069,1252.3666666666668
32070,1252.3666666666668
32071,1252.3666666666668
32072,1252.5416666666665
32073,1252.075
32074,1252.1916666666666
32075,1252.3666666666668
32076,1252.5416666666665
32077,1252.5416666666665
32078,1252.3666666666668
32079,1252.5416666666665
32080,1252.3666666666668
32081,1252.3666666666668
32082,1251.9
32083,1252.075
32084,1251.9
32085,1252.3666666666668
32086,1251.9
32087,1251.9
32088,1252.1916666666666
32089,1251.9
32090,1251.9
32091,1251.9
32092,1251.725
32093,1251.6083333333333
32094,1251.4333333333334
32095,1251.6083333333333
32096,1251.725
32097,1252.1916666666666
32098,1251.9
32099,1251.6083333333333
32100,1251.6083333333333
32101,1251.725
32102,1251.6083333333333
32103,1251.2583333333332
32104,1251.6083333333333
32105,1251.6083333333333
32106,1251.1416666666667
32107,1251.2583333333332
32108,1251.1416666666667
32109,1251.2583333333332
32110,1251.2583333333332
32111,1251.4333333333334
32112,1250.9666666666667
32113,1251.2583333333332
32114,1250.6166666666668
32115,1251.2583333333332
32116,1251.725
32117,1251.1416666666667
32118,1250.9666666666667
32119,1250.9666666666667
32120,1251.1416666666667
32121,1250.9666666666667
32122,1250.6166666666668
32123,1250.5
32124,1250.6166666666668
32125,1250.5
32126,1250.6166666666668
32127,1250.325
32128,1250.5
32129,1250.7916666666665
32130,1250.325
32131,1250.6166666666668
32132,1250.15
32133,1250.325
32134,1250.325
32135,1250.0333333333333
32136,1250.0333333333333
32137,1249.8583333333333
32138,1250.15
32139,1250.0333333333333
32140,1249.8583333333333
32141,1250.325
32142,1249.5666666666666
32143,1249.6833333333334
32144,1249.8583333333333
32145,1249.5666666666666
32146,1249.5666666666666
32147,1249.2166666666667
32148,1249.3916666666667
32149,1249.3916666666667
32150,1249.3916666666667
32151,1249.2166666666667
32152,1249.3916666666667
32153,1249.2166666666667
32154,1248.75
32155,1249.2166666666667
32156,1249.2166666666667
32157,1248.925
32158,1248.575
32159,1248.575
32160,1248.575
32161,1248.4583333333335
32162,1248.925
32163,1248.4583333333335
32164,1248.2833333333333
32165,1248.2833333333333
32166,1248.2833333333333
32167,1248.575
32168,1248.75
32169,1248.2833333333333
32170,1248.4583333333335
32171,1248.2833333333333
32172,1247.9916666666668
32173,1247.9916666666668
32174,1248.1083333333333
32175,1248.1083333333333
32176,1247.8166666666666
32177,1248.1083333333333
32178,1247.6416666666667
32179,1247.6416666666667
32180,1247.6416666666667
32181,1247.8166666666666
32182,1247.525
32183,1247.6416666666667
32184,1247.525
32185,1247.35
32186,1247.175
32187,1247.175
32188,1246.8833333333332
32189,1247.35
32190,1247.35
32191,1247.0583333333334
32192,1246.7083333333335
32193,1246.7083333333335
32194,1247.0583333333334
32195,1246.7083333333335
32196,1246.7083333333335
32197,1246.7083333333335
32198,1246.5916666666667
32199,1246.7083333333335
32200,1246.7083333333335
32201,1246.5916666666667
32202,1246.5916666666667
32203,1246.5916666666667
32204,1246.2416666666668
32205,1246.4166666666665
32206,1245.95
32207,1245.95
32208,1246.4166666666665
32209,1245.95
32210,1245.95
32211,1245.775
32212,1245.95
32213,1245.4833333333333
32214,1245.6
32215,1245.4833333333333
32216,1245.6
32217,1245.775
32218,1245.95
32219,1245.95
32220,1245.95
32221,1246.0666666666666
32222,1245.6
32223,1246.0666666666666
32224,1245.6
32225,1245.6
32226,1245.95
32227,1245.6
32228,1245.775
32229,1245.6
32230,1245.6
32231,1245.6
32232,1245.4833333333333
32233,1245.3083333333334
32234,1245.3083333333334
32235,1245.4833333333333
32236,1245.3083333333334
32237,1245.3083333333334
32238,1245.1333333333332
32239,1245.1333333333332
32240,1245.3083333333334
32241,1245.3083333333334
32242,1245.1333333333332
32243,1245.3083333333334
32244,1245.4833333333333
32245,1245.3083333333334
32246,1245.0166666666667
32247,1245.1333333333332
32248,1245.3083333333334
32249,1245.3083333333334
32250,1245.1333333333332
32251,1245.4833333333333
32252,1245.1333333333332
32253,1245.3083333333334
32254,1245.3083333333334
32255,1245.0166666666667
32256,1245.1333333333332
32257,1245.3083333333334
32258,1245.0166666666667
32259,1244.8416666666667
32260,1244.8416666666667
32261,1245.1333333333332
32262,1245.0166666666667
32263,1244.6666666666665
32264,1244.8416666666667
32265,1244.8416666666667
32266,1244.6666666666665
32267,1244.6666666666665
32268,1244.2
32269,1245.0166666666667
32270,1244.8416666666667
32271,1244.375
32272,1244.025
32273,1244.55
32274,1244.375
32275,1244.375
32276,1244.025
32277,1244.2
32278,1244.2
32279,1244.2
32280,1244.025
32281,1244.375
32282,1244.375
32283,1244.375
32284,1244.2
32285,1244.025
32286,1243.9083333333333
32287,1243.9083333333333
32288,1243.7333333333333
32289,1244.2
32290,1243.7333333333333
32291,1244.025
32292,1244.2
32293,1244.025
32294,1244.025
32295,1243.7333333333333
32296,1243.7333333333333
32297,1244.025
32298,1243.7333333333333
32299,1243.7333333333333
32300,1243.7333333333333
32301,1243.5583333333334
32302,1243.9083333333333
32303,1243.9083333333333
32304,1243.4416666666666
32305,1243.7333333333333
32306,1243.4416666666666
32307,1243.4416666666666
32308,1243.4416666666666
32309,1243.2666666666667
32310,1243.2666666666667
32311,1243.4416666666666
32312,1243.4416666666666
32313,1243.7333333333333
32314,1243.4416666666666
32315,1242.975
32316,1242.975
32317,1242.8
32318,1243.0916666666667
32319,1242.8
32320,1242.5083333333332
32321,1242.625
32322,1242.975
32323,1242.8
32324,1242.8
32325,1243.2666666666667
32326,1242.5083333333332
32327,1242.625
32328,1242.625
32329,1243.0916666666667
32330,1242.975
32331,1242.5083333333332
32332,1242.5083333333332
32333,1242.8
32334,1242.625
32335,1242.5083333333332
32336,1242.625
32337,1242.625
32338,1242.625
32339,1242.5083333333332
32340,1242.5083333333332
32341,1242.8
32342,1242.5083333333332
32343,1242.5083333333332
32344,1242.5083333333332
32345,1242.5083333333332
32346,1242.8
32347,1242.975
32348,1243.4416666666666
32349,1242.975
32350,1242.975
32351,1242.975
32352,1242.625
32353,1242.5083333333332
32354,1242.625
32355,1242.8
32356,1242.8
32357,1242.975
32358,1242.975
32359,1243.0916666666667
32360,1243.0916666666667
32361,1243.2666666666667
32362,1243.0916666666667
32363,1243.5583333333334
32364,1243.5583333333334
32365,1243.5583333333334
32366,1243.7333333333333
32367,1243.5583333333334
32368,1243.2666666666667
32369,1243.7333333333333
32370,1243.4416666666666
32371,1243.5583333333334
32372,1243.5583333333334
32373,1243.7333333333333
32374,1243.7333333333333
32375,1243.7333333333333
32376,1243.4416666666666
32377,1243.7333333333333
32378,1243.9083333333333
32379,1243.5583333333334
32380,1243.4416666666666
32381,1243.9083333333333
32382,1243.7333333333333
32383,1243.7333333333333
32384,1243.5583333333334
32385,1243.4416666666666
32386,1243.5583333333334
32387,1243.5583333333334
32388,1243.7333333333333
32389,1243.5583333333334
32390,1243.9083333333333
32391,1244.025
32392,1243.9083333333333
32393,1243.7333333333333
32394,1244.025
32395,1244.2
32396,1244.375
32397,1244.55
32398,1244.55
32399,1244.6666666666665
32400,1244.6666666666665
32401,1244.55
32402,1244.8416666666667
32403,1245.0166666666667
32404,1244.8416666666667
32405,1244.8416666666667
32406,1244.8416666666667
32407,1245.0166666666667
32408,1245.1333333333332
32409,1245.0166666666667
32410,1245.0166666666667
32411,1245.3083333333334
32412,1245.1333333333332
32413,1245.6
32414,1245.3083333333334
32415,1245.1333333333332
32416,1245.4833333333333
32417,1245.4833333333333
32418,1245.4833333333333
32419,1245.775
32420,1245.6
32421,1245.775
32422,1245.775
32423,1245.775
32424,1245.95
32425,1245.95
32426,1246.0666666666666
32427,1246.2416666666668
32428,1246.2416666666668
32429,1246.5916666666667
32430,1246.4166666666665
32431,1246.2416666666668
32432,1246.2416666666668
32433,1246.4166666666665
32434,1246.5916666666667
32435,1246.5916666666667
32436,1246.2416666666668
32437,1246.7083333333335
32438,1246.5916666666667
32439,1246.5916666666667
32440,1246.7083333333335
32441,1246.2416666666668
32442,1246.2416666666668
32443,1246.8833333333332
32444,1246.7083333333335
32445,1247.0583333333334
32446,1247.0583333333334
32447,1247.175
32448,1247.175
32449,1247.0583333333334
32450,1247.175
32451,1247.0583333333334
32452,1247.6416666666667
32453,1247.525
32454,1247.35
32455,1247.6416666666667
32456,1247.6416666666667
32457,1247.35
32458,1247.525
32459,1247.175
32460,1247.175
32461,1247.175
32462,1246.8833333333332
32463,1247.175
32464,1247.0583333333334
32465,1247.0583333333334
32466,1247.175
32467,1247.6416666666667
32468,1247.9916666666668
32469,1247.6416666666667
32470,1247.8166666666666
32471,1247.6416666666667
32472,1247.6416666666667
32473,1247.6416666666667
32474,1247.35
32475,1247.8166666666666
32476,1247.525
32477,1247.6416666666667
32478,1247.9916666666668
32479,1247.8166666666666
32480,1247.525
32481,1247.175
32482,1247.9916666666668
32483,1247.525
32484,1247.6416666666667
32485,1247.9916666666668
32486,1248.1083333333333
32487,1248.1083333333333
32488,1248.1083333333333
32489,1247.9916666666668
32490,1248.1083333333333
32491,1247.9916666666668
32492,1248.1083333333333
32493,1247.6416666666667
32494,1247.6416666666667
32495,1247.9916666666668
32496,1247.6416666666667
32497,1247.8166666666666
32498,1247.6416666666667
32499,1247.9916666666668
32500,1247.9916666666668
32501,1247.8166666666666
32502,1247.6416666666667
32503,1248.1083333333333
32504,1247.9916666666668
32505,1247.9916666666668
32506,1247.9916666666668
32507,1248.2833333333333
32508,1247.9916666666668
32509,1248.1083333333333
32510,1248.4583333333335
32511,1248.2833333333333
32512,1248.4583333333335
32513,1248.1083333333333
32514,1247.9916666666668
32515,1248.575
32516,1248.4583333333335
32517,1248.1083333333333
32518,1248.1083333333333
32519,1248.2833333333333
32520,1248.1083333333333
32521,1247.9916666666668
32522,1248.2833333333333
32523,1248.1083333333333
32524,1248.1083333333333
32525,1248.4583333333335
32526,1248.575
32527,1248.2833333333333
32528,1248.2833333333333
32529,1248.4583333333335
32530,1248.4583333333335
32531,1248.1083333333333
32532,1248.1083333333333
32533,1248.2833333333333
32534,1247.8166666666666
32535,1247.8166666666666
32536,1247.8166666666666
32537,1247.6416666666667
32538,1247.525
32539,1247.9916666666668
32540,1247.9916666666668
32541,1247.8166666666666
32542,1247.175
32543,1247.35
32544,1247.35
32545,1247.525
32546,1247.6416666666667
32547,1247.6416666666667
32548,1247.6416666666667
32549,1247.525
32550,1247.175
32551,1247.175
32552,1247.175
32553,1247.0583333333334
32554,1247.0583333333334
32555,1247.0583333333334
32556,1247.175
32557,1247.525
32558,1247.0583333333334
32559,1246.8833333333332
32560,1246.8833333333332
32561,1246.8833333333332
32562,1246.2416666666668
32563,1246.5916666666667
32564,1246.5916666666667
32565,1246.5916666666667
32566,1246.4166666666665
32567,1246.5916666666667
32568,1246.7083333333335
32569,1247.0583333333334
32570,1246.7083333333335
32571,1246.2416666666668
32572,1246.5916666666667
32573,1246.5916666666667
32574,1246.2416666666668
32575,1246.0666666666666
32576,1246.2416666666668
32577,1246.0666666666666
32578,1245.775
32579,1245.4833333333333
32580,1245.775
32581,1245.4833333333333
32582,1245.4833333333333
32583,1245.3083333333334
32584,1245.775
32585,1245.1333333333332
32586,1245.0166666666667
32587,1245.3083333333334
32588,1245.1333333333332
32589,1244.8416666666667
32590,1244.6666666666665
32591,1244.8416666666667
32592,1244.8416666666667
32593,1244.55
32594,1244.55
32595,1244.2
32596,1244.375
32597,1244.55
32598,1243.9083333333333
32599,1244.025
32600,1244.025
32601,1243.9083333333333
32602,1243.9083333333333
32603,1243.5583333333334
32604,1243.5583333333334
32605,1243.5583333333334
32606,1243.5583333333334
32607,1243.4416666666666
32608,1243.0916666666667
32609,1243.0916666666667
32610,1242.975
32611,1242.5083333333332
32612,1242.5083333333332
32613,1242.5083333333332
32614,1242.5083333333332
32615,1241.8666666666668
32616,1242.1583333333333
32617,1241.6916666666666
32618,1241.6916666666666
32619,1241.5166666666667
32620,1241.4
32621,1240.5833333333335
32622,1240.4666666666667
32623,1240.7583333333332
32624,1240.1166666666668
32625,1240.1166666666668
32626,1240.2916666666665
32627,1240.4666666666667
32628,1240.5833333333335
32629,1240.2916666666665
32630,1240.1166666666668
32631,1240.0
32632,1240.0
32633,1240.1166666666668
32634,1239.825
32635,1239.475
32636,1239.65
32637,1239.3583333333333
32638,1239.0083333333332
32639,1238.8916666666667
32640,1238.5416666666665
32641,1238.425
32642,1238.425
32643,1238.25
32644,1237.9
32645,1237.9
32646,1237.6083333333333
32647,1237.7833333333333
32648,1237.4333333333334
32649,1237.4333333333334
32650,1236.85
32651,1236.85
32652,1236.85
32653,1237.1416666666667
32654,1236.85
32655,1236.675
32656,1236.85
32657,1236.675
32658,1236.2083333333335
32659,1236.325
32660,1236.325
32661,1236.325
32662,1236.0333333333333
32663,1236.2083333333335
32664,1236.0333333333333
32665,1235.8583333333333
32666,1235.8583333333333
32667,1235.7416666666668
32668,1235.8583333333333
32669,1235.8583333333333
32670,1235.8583333333333
32671,1235.7416666666668
32672,1235.5666666666666
32673,1236.0333333333333
32674,1235.8583333333333
32675,1235.3916666666667
32676,1235.7416666666668
32677,1235.7416666666668
32678,1235.7416666666668
32679,1235.7416666666668
32680,1235.7416666666668
32681,1235.275
32682,1235.7416666666668
32683,1235.8583333333333
32684,1236.0333333333333
32685,1235.8583333333333
32686,1236.325
32687,1236.0333333333333
32688,1235.8583333333333
32689,1236.0333333333333
32690,1235.8583333333333
32691,1236.0333333333333
32692,1236.0333333333333
32693,1236.2083333333335
32694,1236.0333333333333
32695,1236.325
32696,1236.0333333333333
32697,1235.8583333333333
32698,1236.0333333333333
32699,1236.2083333333335
32700,1236.325
32701,1236.325
32702,1236.0333333333333
32703,1236.2083333333335
32704,1236.325
32705,1236.0333333333333
32706,1236.0333333333333
32707,1236.5
32708,1236.325
32709,1236.5
32710,1236.5
32711,1236.325
32712,1236.85
32713,1236.85
32714,1237.1416666666667
32715,1236.85
32716,1237.3166666666666
32717,1237.3166666666666
32718,1237.1416666666667
32719,1237.3166666666666
32720,1237.1416666666667
32721,1237.3166666666666
32722,1237.4333333333334
32723,1237.3166666666666
32724,1237.4333333333334
32725,1237.6083333333333
32726,1237.3166666666666
32727,1237.3166666666666
32728,1237.7833333333333
32729,1237.4333333333334
32730,1237.6083333333333
32731,1237.6083333333333
32732,1238.075
32733,1238.25
32734,1238.5416666666665
32735,1238.5416666666665
32736,1238.5416666666665
32737,1239.0083333333332
32738,1238.8916666666667
32739,1238.8916666666667
32740,1239.0083333333332
32741,1239.0083333333332
32742,1239.0083333333332
32743,1239.65
32744,1239.3583333333333
32745,1239.3583333333333
32746,1239.1833333333334
32747,1239.65
32748,1239.65
32749,1239.475
32750,1239.65
32751,1240.0
32752,1240.1166666666668
32753,1240.0
32754,1240.4666666666667
32755,1240.5833333333335
32756,1240.7583333333332
32757,1240.5833333333335
32758,1241.05
32759,1240.9333333333334
32760,1241.225
32761,1241.4
32762,1241.5166666666667
32763,1241.8666666666668
32764,1241.9833333333333
32765,1241.6916666666666
32766,1242.1583333333333
32767,1241.6916666666666
32768,1242.1583333333333
32769,1242.1583333333333
32770,1241.9833333333333
32771,1241.9833333333333
32772,1242.5083333333332
32773,1242.3333333333335
32774,1242.3333333333335
32775,1242.625
32776,1242.625
32777,1243.5583333333334
32778,1243.2666666666667
32779,1243.7333333333333
32780,1244.375
32781,1244.55
32782,1244.375
32783,1244.6666666666665
32784,1245.0166666666667
32785,1245.1333333333332
32786,1245.1333333333332
32787,1245.6
32788,1245.4833333333333
32789,1245.775
32790,1246.0666666666666
32791,1246.4166666666665
32792,1246.4166666666665
32793,1246.7083333333335
32794,1246.8833333333332
32795,1247.35
32796,1247.8166666666666
32797,1247.6416666666667
32798,1247.9916666666668
32799,1247.9916666666668
32800,1247.9916666666668
32801,1248.1083333333333
32802,1248.2833333333333
32803,1249.1
32804,1249.1
32805,1249.2166666666667
32806,1249.6833333333334
32807,1250.0333333333333
32808,1250.0333333333333
32809,1250.15
32810,1250.6166666666668
32811,1250.7916666666665
32812,1250.9666666666667
32813,1251.4333333333334
32814,1251.1416666666667
32815,1251.9
32816,1252.075
32817,1252.3666666666668
32818,1252.1916666666666
32819,1252.8333333333335
32820,1253.1833333333334
32821,1253.475
32822,1253.3
32823,1253.7666666666667
32824,1253.7666666666667
32825,1253.9416666666666
32826,1254.1166666666668
32827,1254.7
32828,1254.5833333333335
32829,1254.7
32830,1254.5833333333335
32831,1255.05
32832,1255.5166666666667
32833,1255.8083333333334
32834,1255.8083333333334
32835,1255.6916666666666
32836,1256.45
32837,1256.1583333333333
32838,1256.1583333333333
32839,1256.9166666666665
32840,1257.3833333333332
32841,1257.5583333333334
32842,1257.5583333333334
32843,1258.025
32844,1258.2
32845,1258.3166666666666
32846,1258.4916666666668
32847,1258.2
32848,1258.6666666666665
32849,1258.7833333333333
32850,1259.1333333333332
32851,1259.425
32852,1260.0666666666666
32853,1260.3583333333333
32854,1260.5333333333333
32855,1260.5333333333333
32856,1261.2916666666665
32857,1261.6416666666667
32858,1261.6416666666667
32859,1261.6416666666667
32860,1262.4
32861,1262.575
32862,1262.8666666666668
32863,1262.8666666666668
32864,1263.2166666666667
32865,1263.5083333333332
32866,1263.6833333333334
32867,1263.8
32868,1263.975
32869,1264.4416666666666
32870,1264.4416666666666
32871,1264.6166666666668
32872,1265.0833333333335
32873,1265.0833333333335
32874,1265.0833333333335
32875,1265.375
32876,1265.8416666666667
32877,1266.3666666666668
32878,1266.3666666666668
32879,1266.4833333333333
32880,1266.6583333333333
32881,1266.6583333333333
32882,1267.125
32883,1267.5916666666667
32884,1267.5916666666667
32885,1267.8833333333332
32886,1267.7666666666667
32887,1268.0583333333334
32888,1267.8833333333332
32889,1268.35
32890,1268.7
32891,1268.875
32892,1268.7
32893,1269.3416666666667
32894,1269.3416666666667
32895,1268.875
32896,1269.1666666666665
32897,1270.1
32898,1269.925
32899,1270.275
32900,1270.275
32901,1270.7416666666668
32902,1271.0333333333333
32903,1271.2083333333335
32904,1271.2083333333335
32905,1271.675
32906,1271.85
32907,1271.9666666666667
32908,1272.3166666666666
32909,1272.4333333333334
32910,1272.6083333333333
32911,1272.9583333333335
32912,1272.9583333333335
32913,1273.25
32914,1273.075
32915,1273.5416666666665
32916,1273.075
32917,1273.425
32918,1273.5416666666665
32919,1273.7166666666667
32920,1274.0083333333332
32921,1274.3583333333333
32922,1274.1833333333334
32923,1274.1833333333334
32924,1274.825
32925,1275.0
32926,1275.1166666666668
32927,1275.1166666666668
32928,1275.2916666666665
32929,1275.2916666666665
32930,1275.5833333333335
32931,1275.7583333333332
32932,1275.9333333333334
32933,1276.05
32934,1276.05
32935,1276.5166666666667
32936,1276.4
32937,1276.225
32938,1276.6916666666666
32939,1276.9833333333333
32940,1277.1583333333333
32941,1277.1583333333333
32942,1277.8
32943,1277.8
32944,1277.975
32945,1278.0916666666667
32946,1277.975
32947,1278.2666666666667
32948,1278.2666666666667
32949,1278.0916666666667
32950,1278.5583333333334
32951,1278.4416666666666
32952,1278.7333333333333
32953,1278.9083333333333
32954,1278.5583333333334
32955,1279.025
32956,1279.025
32957,1279.375
32958,1279.6666666666665
32959,1279.8416666666667
32960,1280.0166666666667
32961,1279.8416666666667
32962,1279.8416666666667
32963,1280.0166666666667
32964,1280.0166666666667
32965,1280.1333333333332
32966,1280.3083333333334
32967,1280.1333333333332
32968,1280.3083333333334
32969,1280.3083333333334
32970,1280.6
32971,1280.775
32972,1280.775
32973,1281.2416666666668
32974,1280.775
32975,1281.0666666666666
32976,1281.0666666666666
32977,1281.2416666666668
32978,1281.8833333333332
32979,1281.5916666666667
32980,1281.4166666666665
32981,1281.5916666666667
32982,1281.4166666666665
32983,1281.5916666666667
32984,1281.7083333333335
32985,1281.5916666666667
32986,1281.5916666666667
32987,1281.7083333333335
32988,1281.7083333333335
32989,1281.7083333333335
32990,1281.5916666666667
32991,1281.7083333333335
32992,1281.7083333333335
32993,1281.7083333333335
32994,1281.5916666666667
32995,1281.8833333333332
32996,1281.8833333333332
32997,1282.0583333333334
32998,1281.8833333333332
32999,1282.175
33000,1282.0583333333334
33001,1282.0583333333334
33002,1282.175
33003,1282.0583333333334
33004,1282.35
33005,1282.175
33006,1282.175
33007,1282.35
33008,1282.525
33009,1282.525
33010,1282.175
33011,1282.0583333333334
33012,1282.35
33013,1282.35
33014,1282.35
33015,1282.6416666666667
33016,1282.525
33017,1282.525
33018,1282.6416666666667
33019,1282.35
33020,1282.525
33021,1282.525
33022,1282.8166666666666
33023,1282.6416666666667
33024,1282.6416666666667
33025,1282.6416666666667
33026,1282.9916666666668
33027,1282.9916666666668
33028,1282.9916666666668
33029,1283.1083333333333
33030,1282.6416666666667
33031,1283.1083333333333
33032,1283.1083333333333
33033,1283.2833333333333
33034,1282.9916666666668
33035,1283.1083333333333
33036,1283.1083333333333
33037,1283.1083333333333
33038,1282.8166666666666
33039,1282.8166666666666
33040,1282.6416666666667
33041,1282.6416666666667
33042,1282.525
33043,1282.525
33044,1282.6416666666667
33045,1282.8166666666666
33046,1282.175
33047,1282.0583333333334
33048,1282.35
33049,1282.35
33050,1282.35
33051,1282.0583333333334
33052,1281.8833333333332
33053,1282.0583333333334
33054,1282.175
33055,1282.0583333333334
33056,1281.8833333333332
33057,1282.175
33058,1282.35
33059,1282.35
33060,1282.35
33061,1282.175
33062,1282.0583333333334
33063,1282.0583333333334
33064,1282.0583333333334
33065,1281.7083333333335
33066,1281.7083333333335
33067,1282.175
33068,1282.0583333333334
33069,1282.35
33070,1282.35
33071,1282.525
33072,1282.35
33073,1282.6416666666667
33074,1282.525
33075,1282.8166666666666
33076,1282.6416666666667
33077,1282.8166666666666
33078,1282.6416666666667
33079,1282.9916666666668
33080,1282.6416666666667
33081,1282.6416666666667
33082,1282.6416666666667
33083,1282.8166666666666
33084,1282.9916666666668
33085,1282.525
33086,1282.8166666666666
33087,1282.9916666666668
33088,1283.1083333333333
33089,1282.8166666666666
33090,1282.8166666666666
33091,1282.9916666666668
33092,1283.1083333333333
33093,1282.8166666666666
33094,1282.6416666666667
33095,1282.9916666666668
33096,1283.1083333333333
33097,1283.2833333333333
33098,1283.2833333333333
33099,1283.2833333333333
33100,1283.1083333333333
33101,1283.1083333333333
33102,1283.1083333333333
33103,1283.1083333333333
33104,1283.1083333333333
33105,1282.9916666666668
33106,1283.2833333333333
33107,1283.2833333333333
33108,1283.575
33109,1283.2833333333333
33110,1283.4583333333335
33111,1283.4583333333335
33112,1283.4583333333335
33113,1283.1083333333333
33114,1283.1083333333333
33115,1283.1083333333333
33116,1283.2833333333333
33117,1283.225
33118,1283.1083333333333
33119,1283.2833333333333
33120,1283.2833333333333
33121,1283.4583333333335
33122,1283.4583333333335
33123,1283.2833333333333
33124,1283.575
33125,1283.575
33126,1283.4583333333335
33127,1283.2833333333333
33128,1283.4583333333335
33129,1283.4583333333335
33130,1283.75
33131,1283.75
33132,1283.75
33133,1283.5166666666667
33134,1283.575
33135,1283.4583333333335
33136,1283.575
33137,1283.575
33138,1283.4583333333335
33139,1283.2833333333333
33140,1283.1083333333333
33141,1283.2833333333333
33142,1283.2833333333333
33143,1283.2833333333333
33144,1282.8166666666666
33145,1282.8166666666666
33146,1282.8166666666666
33147,1282.9916666666668
33148,1282.525
33149,1282.8166666666666
33150,1282.6416666666667
33151,1282.6416666666667
33152,1282.9916666666668
33153,1283.05
33154,1282.9916666666668
33155,1282.8166666666666
33156,1282.8166666666666
33157,1282.8166666666666
33158,1282.6416666666667
33159,1282.8166666666666
33160,1282.525
33161,1282.35
33162,1282.35
33163,1282.35
33164,1282.0583333333334
33165,1282.175
33166,1282.35
33167,1282.35
33168,1282.0583333333334
33169,1282.35
33170,1281.8833333333332
33171,1282.175
33172,1282.175
33173,1282.0583333333334
33174,1281.7083333333335
33175,1282.175
33176,1281.8833333333332
33177,1282.175
33178,1282.0583333333334
33179,1282.175
33180,1282.175
33181,1282.175
33182,1282.175
33183,1281.8833333333332
33184,1282.35
33185,1281.8833333333332
33186,1282.0583333333334
33187,1281.8833333333332
33188,1282.175
33189,1281.8833333333332
33190,1281.8833333333332
33191,1281.8833333333332
33192,1282.0583333333334
33193,1281.8833333333332
33194,1282.0583333333334
33195,1281.7083333333335
33196,1281.7083333333335
33197,1281.5916666666667
33198,1281.8833333333332
33199,1281.8833333333332
33200,1281.7083333333335
33201,1281.4166666666665
33202,1281.2416666666668
33203,1281.475
33204,1281.0666666666666
33205,1281.5916666666667
33206,1281.4166666666665
33207,1280.95
33208,1281.0666666666666
33209,1281.0666666666666
33210,1281.2416666666668
33211,1280.6
33212,1281.0666666666666
33213,1280.95
33214,1280.775
33215,1281.0666666666666
33216,1280.775
33217,1280.6
33218,1280.775
33219,1281.0666666666666
33220,1280.775
33221,1280.95
33222,1281.0666666666666
33223,1280.6
33224,1280.6
33225,1280.95
33226,1280.95
33227,1280.95
33228,1281.0666666666666
33229,1280.95
33230,1280.4833333333333
33231,1280.4833333333333
33232,1280.4833333333333
33233,1280.5416666666665
33234,1280.3083333333334
33235,1280.425
33236,1280.4833333333333
33237,1280.4833333333333
33238,1280.425
33239,1280.1333333333332
33240,1280.0166666666667
33241,1280.3083333333334
33242,1279.9
33243,1280.0166666666667
33244,1280.0166666666667
33245,1280.1333333333332
33246,1280.1333333333332
33247,1280.3083333333334
33248,1280.1333333333332
33249,1280.0166666666667
33250,1280.0166666666667
33251,1279.8416666666667
33252,1280.0166666666667
33253,1279.9
33254,1279.8416666666667
33255,1279.55
33256,1279.55
33257,1279.8416666666667
33258,1279.6666666666665
33259,1279.375
33260,1279.2
33261,1279.375
33262,1279.375
33263,1279.55
33264,1279.2
33265,1279.4333333333334
33266,1279.375
33267,1279.375
33268,1279.375
33269,1279.55
33270,1279.375
33271,1279.4333333333334
33272,1279.025
33273,1279.025
33274,1279.2
33275,1279.025
33276,1279.025
33277,1278.85
33278,1278.7333333333333
33279,1278.7333333333333
33280,1278.5583333333334
33281,1278.5583333333334
33282,1278.4416666666666
33283,1278.0916666666667
33284,1278.85
33285,1278.5
33286,1278.2666666666667
33287,1278.2666666666667
33288,1278.2083333333335
33289,1278.0916666666667
33290,1278.0916666666667
33291,1277.975
33292,1277.975
33293,1277.8
33294,1277.5083333333332
33295,1277.5083333333332
33296,1277.3333333333335
33297,1277.3333333333335
33298,1277.1583333333333
33299,1276.9833333333333
33300,1277.1583333333333
33301,1277.275
33302,1276.8666666666668
