,AP689,AG083,AZ649,CA186,CA969,AP707
23413,1045.65,1046.05,1045.925,1046.05,1046.05,1046.075
23414,1045.7,1046.25,1046.25,1046.05,1046.05,1046.15
23415,1045.65,1046.25,1046.3,1046.25,1046.25,1046.05
23416,1045.65,1046.075,1046.05,1046.25,1046.25,1045.775
23417,1045.575,1046.15,1046.05,1046.075,1046.075,1045.775
23418,1045.7,1046.05,1046.25,1046.15,1046.15,1045.825
23419,1045.7,1045.775,1046.25,1046.05,1046.05,1045.7
23420,1045.7,1045.775,1046.075,1045.775,1045.775,1045.65
23421,1045.7,1045.825,1046.15,1045.775,1045.775,1045.65
23422,1045.825,1045.7,1046.05,1045.825,1045.825,1045.7
23423,1045.7,1045.65,1045.775,1045.7,1045.7,1045.65
23424,1045.825,1045.65,1045.775,1045.65,1045.65,1045.65
23425,1045.9,1045.7,1045.825,1045.65,1045.65,1045.575
23426,1045.95,1045.65,1045.7,1045.7,1045.7,1045.7
23427,1046.05,1045.65,1045.65,1045.65,1045.65,1045.7
23428,1046.125,1045.575,1045.65,1045.65,1045.65,1045.7
23429,1046.15,1045.7,1045.7,1045.575,1045.575,1045.7
23430,1046.175,1045.7,1045.65,1045.7,1045.7,1045.825
23431,1045.875,1045.7,1045.65,1045.7,1045.7,1045.7
23432,1046.05,1045.7,1045.575,1045.7,1045.7,1045.825
23433,1046.25,1045.825,1045.7,1045.7,1045.7,1045.9
23434,1046.05,1045.7,1045.7,1045.825,1045.825,1045.95
23435,1046.25,1045.825,1045.7,1045.7,1045.7,1046.05
23436,1046.175,1045.9,1045.7,1045.825,1045.825,1046.125
23437,1046.25,1045.95,1045.825,1045.9,1045.9,1046.15
23438,1046.25,1046.05,1045.7,1045.95,1045.95,1046.175
23439,1046.3,1046.125,1045.825,1046.05,1046.05,1045.875
23440,1046.3,1046.15,1045.9,1046.125,1046.125,1046.05
23441,1046.5,1046.175,1045.95,1046.15,1046.15,1046.25
23442,1046.75,1045.875,1046.05,1046.175,1046.175,1046.05
23443,1046.5,1046.05,1046.125,1045.875,1045.875,1046.25
23444,1046.625,1046.25,1046.15,1046.05,1046.05,1046.175
23445,1046.425,1046.05,1046.175,1046.25,1046.25,1046.25
23446,1046.55,1046.25,1045.875,1046.05,1046.05,1046.25
23447,1046.675,1046.175,1046.05,1046.25,1046.25,1046.3
23448,1046.55,1046.25,1046.25,1046.175,1046.175,1046.3
23449,1046.55,1046.25,1046.05,1046.25,1046.25,1046.5
23450,1046.75,1046.3,1046.25,1046.25,1046.25,1046.75
23451,1046.675,1046.3,1046.175,1046.3,1046.3,1046.5
23452,1046.875,1046.5,1046.25,1046.3,1046.3,1046.625
23453,1047.0,1046.75,1046.25,1046.5,1046.5,1046.425
23454,1047.125,1046.5,1046.3,1046.75,1046.75,1046.55
23455,1047.0,1046.625,1046.3,1046.5,1046.5,1046.675
23456,1047.05,1046.425,1046.5,1046.625,1046.625,1046.55
23457,1047.05,1046.55,1046.75,1046.425,1046.425,1046.55
23458,1047.0,1046.675,1046.5,1046.55,1046.55,1046.75
23459,1047.175,1046.55,1046.625,1046.675,1046.675,1046.675
23460,1047.175,1046.55,1046.425,1046.55,1046.55,1046.875
23461,1047.125,1046.75,1046.55,1046.55,1046.55,1047.0
23462,1047.3,1046.675,1046.675,1046.75,1046.75,1047.125
23463,1047.425,1046.875,1046.55,1046.675,1046.675,1047.0
23464,1047.375,1047.0,1046.55,1046.875,1046.875,1047.05
23465,1047.625,1047.125,1046.75,1047.0,1047.0,1047.05
23466,1047.55,1047.0,1046.675,1047.125,1047.125,1047.0
23467,1047.425,1047.05,1046.875,1047.0,1047.0,1047.175
23468,1047.675,1047.05,1047.0,1047.05,1047.05,1047.175
23469,1047.55,1047.0,1047.125,1047.05,1047.05,1047.125
23470,1048.0,1047.175,1047.0,1047.0,1047.0,1047.3
23471,1047.875,1047.175,1047.05,1047.175,1047.175,1047.425
23472,1048.0,1047.125,1047.05,1047.175,1047.175,1047.375
23473,1048.0,1047.3,1047.0,1047.125,1047.125,1047.625
23474,1048.175,1047.425,1047.175,1047.3,1047.3,1047.55
23475,1048.3,1047.375,1047.175,1047.425,1047.425,1047.425
23476,1048.425,1047.625,1047.125,1047.375,1047.375,1047.675
23477,1048.425,1047.55,1047.3,1047.625,1047.625,1047.55
23478,1048.55,1047.425,1047.425,1047.55,1047.55,1048.0
23479,1048.375,1047.675,1047.375,1047.425,1047.425,1047.875
23480,1048.625,1047.55,1047.625,1047.675,1047.675,1048.0
23481,1048.5,1048.0,1047.55,1047.55,1047.55,1048.0
23482,1048.375,1047.875,1047.425,1048.0,1048.0,1048.175
23483,1048.5,1048.0,1047.675,1047.875,1047.875,1048.3
23484,1048.625,1048.0,1047.55,1048.0,1048.0,1048.425
23485,1048.55,1048.175,1048.0,1048.0,1048.0,1048.425
23486,1048.5,1048.3,1047.875,1048.175,1048.175,1048.55
23487,1048.5,1048.425,1048.0,1048.3,1048.3,1048.375
23488,1048.375,1048.425,1048.0,1048.425,1048.425,1048.625
23489,1048.5,1048.55,1048.175,1048.425,1048.425,1048.5
23490,1048.675,1048.375,1048.3,1048.55,1048.55,1048.375
23491,1048.3,1048.625,1048.425,1048.375,1048.375,1048.5
23492,1048.3,1048.5,1048.425,1048.625,1048.625,1048.625
23493,1048.425,1048.375,1048.55,1048.5,1048.5,1048.55
23494,1048.55,1048.5,1048.375,1048.375,1048.375,1048.5
23495,1048.55,1048.625,1048.625,1048.5,1048.5,1048.5
23496,1048.425,1048.55,1048.5,1048.625,1048.625,1048.375
23497,1048.375,1048.5,1048.375,1048.55,1048.55,1048.5
23498,1048.425,1048.5,1048.5,1048.5,1048.5,1048.675
23499,1048.3,1048.375,1048.625,1048.5,1048.5,1048.3
23500,1048.3,1048.5,1048.55,1048.375,1048.375,1048.3
23501,1048.5,1048.675,1048.5,1048.5,1048.5,1048.425
23502,1048.55,1048.3,1048.5,1048.675,1048.675,1048.55
23503,1048.3,1048.3,1048.375,1048.3,1048.3,1048.55
23504,1048.3,1048.425,1048.5,1048.3,1048.3,1048.425
23505,1048.3,1048.55,1048.675,1048.425,1048.425,1048.375
23506,1048.375,1048.55,1048.3,1048.55,1048.55,1048.425
23507,1048.425,1048.425,1048.3,1048.55,1048.55,1048.3
23508,1048.425,1048.375,1048.425,1048.425,1048.425,1048.3
23509,1048.3,1048.425,1048.55,1048.375,1048.375,1048.5
23510,1048.375,1048.3,1048.55,1048.425,1048.425,1048.55
23511,1048.425,1048.3,1048.425,1048.3,1048.3,1048.3
23512,1048.375,1048.5,1048.375,1048.3,1048.3,1048.3
23513,1048.3,1048.55,1048.425,1048.5,1048.5,1048.3
23514,1048.3,1048.3,1048.3,1048.55,1048.55,1048.375
23515,1048.175,1048.3,1048.3,1048.3,1048.3,1048.425
23516,1048.175,1048.3,1048.5,1048.3,1048.3,1048.425
23517,1048.3,1048.375,1048.55,1048.3,1048.3,1048.3
23518,1048.175,1048.425,1048.3,1048.375,1048.375,1048.375
23519,1048.25,1048.425,1048.3,1048.425,1048.425,1048.425
23520,1048.175,1048.3,1048.3,1048.425,1048.425,1048.375
23521,1048.175,1048.375,1048.375,1048.3,1048.3,1048.3
23522,1048.175,1048.425,1048.425,1048.375,1048.375,1048.3
23523,1048.25,1048.375,1048.425,1048.425,1048.425,1048.175
23524,1048.375,1048.3,1048.3,1048.375,1048.375,1048.175
23525,1048.375,1048.3,1048.375,1048.3,1048.3,1048.3
23526,1048.425,1048.175,1048.425,1048.3,1048.3,1048.175
23527,1048.375,1048.175,1048.375,1048.175,1048.175,1048.25
23528,1048.375,1048.3,1048.3,1048.175,1048.175,1048.175
23529,1048.0,1048.175,1048.3,1048.3,1048.3,1048.175
23530,1048.175,1048.25,1048.175,1048.175,1048.175,1048.175
23531,1048.125,1048.175,1048.175,1048.25,1048.25,1048.25
23532,1048.175,1048.175,1048.3,1048.175,1048.175,1048.375
23533,1048.25,1048.175,1048.175,1048.175,1048.175,1048.375
23534,1048.175,1048.25,1048.25,1048.175,1048.175,1048.425
23535,1048.25,1048.375,1048.175,1048.25,1048.25,1048.375
23536,1048.3,1048.375,1048.175,1048.375,1048.375,1048.375
23537,1048.3,1048.425,1048.175,1048.375,1048.375,1048.0
23538,1048.175,1048.375,1048.25,1048.425,1048.425,1048.175
23539,1048.3,1048.375,1048.375,1048.375,1048.375,1048.125
23540,1048.05,1048.0,1048.375,1048.375,1048.375,1048.175
23541,1048.125,1048.175,1048.425,1048.0,1048.0,1048.25
23542,1048.05,1048.125,1048.375,1048.175,1048.175,1048.175
23543,1048.05,1048.175,1048.375,1048.125,1048.125,1048.25
23544,1048.125,1048.25,1048.0,1048.175,1048.175,1048.3
23545,1048.05,1048.175,1048.175,1048.25,1048.25,1048.3
23546,1048.125,1048.25,1048.125,1048.175,1048.175,1048.175
23547,1047.925,1048.3,1048.175,1048.25,1048.25,1048.3
23548,1047.925,1048.3,1048.25,1048.3,1048.3,1048.05
23549,1048.05,1048.175,1048.175,1048.3,1048.3,1048.125
23550,1048.125,1048.3,1048.25,1048.175,1048.175,1048.05
23551,1048.175,1048.05,1048.3,1048.3,1048.3,1048.05
23552,1048.0,1048.125,1048.3,1048.05,1048.05,1048.125
23553,1048.05,1048.05,1048.175,1048.125,1048.125,1048.05
23554,1048.0,1048.05,1048.3,1048.05,1048.05,1048.125
23555,1048.0,1048.125,1048.05,1048.05,1048.05,1047.925
23556,1048.125,1048.05,1048.125,1048.125,1048.125,1047.925
23557,1048.05,1048.125,1048.05,1048.05,1048.05,1048.05
23558,1048.175,1047.925,1048.05,1048.125,1048.125,1048.125
23559,1048.05,1047.925,1048.125,1047.925,1047.925,1048.175
23560,1048.125,1048.05,1048.05,1047.925,1047.925,1048.0
23561,1048.125,1048.125,1048.125,1048.05,1048.05,1048.05
23562,1048.375,1048.175,1047.925,1048.125,1048.125,1048.0
23563,1048.25,1048.0,1047.925,1048.175,1048.175,1048.0
23564,1048.3,1048.05,1048.05,1048.0,1048.0,1048.125
23565,1048.3,1048.0,1048.125,1048.05,1048.05,1048.05
23566,1048.25,1048.0,1048.175,1048.0,1048.0,1048.175
23567,1048.3,1048.125,1048.0,1048.0,1048.0,1048.05
23568,1048.55,1048.05,1048.05,1048.125,1048.125,1048.125
23569,1048.425,1048.175,1048.0,1048.05,1048.05,1048.125
23570,1048.425,1048.05,1048.0,1048.175,1048.175,1048.375
23571,1048.375,1048.125,1048.125,1048.05,1048.05,1048.25
23572,1048.5,1048.125,1048.05,1048.125,1048.125,1048.3
23573,1048.625,1048.375,1048.175,1048.125,1048.125,1048.3
23574,1048.675,1048.25,1048.05,1048.375,1048.375,1048.25
23575,1048.55,1048.3,1048.125,1048.25,1048.25,1048.3
23576,1048.55,1048.3,1048.125,1048.3,1048.3,1048.55
23577,1048.55,1048.25,1048.375,1048.3,1048.3,1048.425
23578,1048.8,1048.3,1048.25,1048.25,1048.25,1048.425
23579,1048.875,1048.55,1048.3,1048.3,1048.3,1048.375
23580,1048.875,1048.425,1048.3,1048.55,1048.55,1048.5
23581,1049.0,1048.425,1048.25,1048.425,1048.425,1048.625
23582,1049.05,1048.375,1048.3,1048.425,1048.425,1048.675
23583,1049.05,1048.5,1048.55,1048.375,1048.375,1048.55
23584,1049.0,1048.625,1048.425,1048.5,1048.5,1048.55
23585,1049.25,1048.675,1048.425,1048.625,1048.625,1048.55
23586,1049.375,1048.55,1048.375,1048.675,1048.675,1048.8
23587,1049.175,1048.55,1048.5,1048.55,1048.55,1048.875
23588,1049.175,1048.55,1048.625,1048.55,1048.55,1048.875
23589,1049.125,1048.8,1048.675,1048.55,1048.55,1049.0
23590,1049.3,1048.875,1048.55,1048.8,1048.8,1049.05
23591,1049.375,1048.875,1048.55,1048.875,1048.875,1049.05
23592,1049.425,1049.0,1048.55,1048.875,1048.875,1049.0
23593,1049.5,1049.05,1048.8,1049.0,1049.0,1049.25
23594,1049.525,1049.05,1048.875,1049.05,1049.05,1049.375
23595,1049.425,1049.0,1048.875,1049.05,1049.05,1049.175
23596,1049.65,1049.25,1049.0,1049.0,1049.0,1049.175
23597,1049.625,1049.375,1049.05,1049.25,1049.25,1049.125
23598,1049.85,1049.175,1049.05,1049.375,1049.375,1049.3
23599,1049.675,1049.175,1049.0,1049.175,1049.175,1049.375
23600,1049.65,1049.125,1049.25,1049.175,1049.175,1049.425
23601,1049.8,1049.3,1049.375,1049.125,1049.125,1049.5
23602,1049.9,1049.375,1049.175,1049.3,1049.3,1049.525
23603,1050.025,1049.425,1049.175,1049.375,1049.375,1049.425
23604,1049.925,1049.5,1049.125,1049.425,1049.425,1049.65
23605,1049.9,1049.525,1049.3,1049.5,1049.5,1049.625
23606,1049.975,1049.425,1049.375,1049.525,1049.525,1049.85
23607,1049.9,1049.65,1049.425,1049.425,1049.425,1049.675
23608,1050.15,1049.625,1049.5,1049.65,1049.65,1049.65
23609,1050.1,1049.85,1049.525,1049.625,1049.625,1049.8
23610,1050.15,1049.675,1049.425,1049.85,1049.85,1049.9
23611,1050.225,1049.65,1049.65,1049.675,1049.675,1050.025
23612,1050.1,1049.8,1049.625,1049.65,1049.65,1049.925
23613,1049.975,1049.9,1049.85,1049.8,1049.8,1049.9
23614,1049.975,1050.025,1049.675,1049.9,1049.9,1049.975
23615,1050.025,1049.925,1049.65,1050.025,1050.025,1049.9
23616,1049.975,1049.9,1049.8,1049.925,1049.925,1050.15
23617,1050.075,1049.975,1049.9,1049.9,1049.9,1050.1
23618,1050.125,1049.9,1050.025,1049.975,1049.975,1050.15
23619,1050.075,1050.15,1049.925,1049.9,1049.9,1050.225
23620,1049.95,1050.1,1049.9,1050.15,1050.15,1050.1
23621,1049.875,1050.15,1049.975,1050.1,1050.1,1049.975
23622,1049.575,1050.225,1049.9,1050.15,1050.15,1049.975
23623,1049.125,1050.1,1050.15,1050.225,1050.225,1050.025
23624,1048.825,1049.975,1050.1,1050.1,1050.1,1049.975
23625,1048.625,1049.975,1050.15,1049.975,1049.975,1050.075
23626,1048.6,1050.025,1050.225,1049.975,1049.975,1050.125
23627,1048.6,1049.975,1050.1,1050.025,1050.025,1050.075
23628,1048.525,1050.075,1049.975,1049.975,1049.975,1049.95
23629,1048.6,1050.125,1049.975,1050.075,1050.075,1049.875
23630,1048.6,1050.075,1050.025,1050.125,1050.125,1049.575
23631,1048.775,1049.95,1049.975,1050.075,1050.075,1049.125
23632,1048.65,1049.875,1050.075,1049.95,1049.95,1048.825
23633,1048.725,1049.575,1050.125,1049.875,1049.875,1048.625
23634,1048.9,1049.125,1050.075,1049.575,1049.575,1048.6
23635,1048.85,1048.825,1049.95,1049.125,1049.125,1048.6
23636,1049.4,1048.625,1049.875,1048.825,1048.825,1048.525
23637,1049.75,1048.6,1049.575,1048.625,1048.625,1048.6
23638,1049.625,1048.6,1049.125,1048.6,1048.6,1048.6
23639,1049.25,1048.525,1048.825,1048.6,1048.6,1048.775
23640,1048.875,1048.6,1048.625,1048.525,1048.525,1048.65
23641,1048.6,1048.6,1048.6,1048.6,1048.6,1048.725
23642,1048.625,1048.775,1048.6,1048.6,1048.6,1048.9
23643,1048.525,1048.65,1048.525,1048.775,1048.775,1048.85
23644,1048.575,1048.725,1048.6,1048.65,1048.65,1049.4
23645,1048.65,1048.9,1048.6,1048.725,1048.725,1049.75
23646,1048.775,1048.85,1048.775,1048.9,1048.9,1049.625
23647,1048.95,1049.4,1048.65,1048.85,1048.85,1049.25
23648,1048.85,1049.75,1048.725,1049.4,1049.4,1048.875
23649,1048.9,1049.625,1048.9,1049.75,1049.75,1048.6
23650,1048.65,1049.25,1048.85,1049.625,1049.625,1048.625
23651,1048.7,1048.875,1049.4,1049.25,1049.25,1048.525
23652,1048.7,1048.6,1049.75,1048.875,1048.875,1048.575
23653,1048.95,1048.625,1049.625,1048.6,1048.6,1048.65
23654,1048.95,1048.525,1049.25,1048.625,1048.625,1048.775
23655,1048.875,1048.575,1048.875,1048.525,1048.525,1048.95
23656,1048.75,1048.65,1048.6,1048.575,1048.575,1048.85
23657,1049.075,1048.775,1048.625,1048.65,1048.65,1048.9
23658,1049.25,1048.95,1048.525,1048.775,1048.775,1048.65
23659,1049.075,1048.85,1048.575,1048.95,1048.95,1048.7
23660,1049.325,1048.9,1048.65,1048.85,1048.85,1048.7
23661,1049.375,1048.65,1048.775,1048.9,1048.9,1048.95
23662,1049.2,1048.7,1048.95,1048.65,1048.65,1048.95
23663,1048.95,1048.7,1048.85,1048.7,1048.7,1048.875
23664,1048.7,1048.95,1048.9,1048.7,1048.7,1048.75
23665,1048.375,1048.95,1048.65,1048.95,1048.95,1049.075
23666,1048.45,1048.875,1048.7,1048.95,1048.95,1049.25
23667,1048.75,1048.75,1048.7,1048.875,1048.875,1049.075
23668,1048.375,1049.075,1048.95,1048.75,1048.75,1049.325
23669,1048.375,1049.25,1048.95,1049.075,1049.075,1049.375
23670,1048.325,1049.075,1048.875,1049.25,1049.25,1049.2
23671,1048.225,1049.325,1048.75,1049.075,1049.075,1048.95
23672,1048.025,1049.375,1049.075,1049.325,1049.325,1048.7
23673,1048.125,1049.2,1049.25,1049.375,1049.375,1048.375
23674,1047.825,1048.95,1049.075,1049.2,1049.2,1048.45
23675,1047.825,1048.7,1049.325,1048.95,1048.95,1048.75
23676,1047.95,1048.375,1049.375,1048.7,1048.7,1048.375
23677,1047.825,1048.45,1049.2,1048.375,1048.375,1048.375
23678,1047.7,1048.75,1048.95,1048.45,1048.45,1048.325
23679,1047.825,1048.375,1048.7,1048.75,1048.75,1048.225
23680,1047.95,1048.375,1048.375,1048.375,1048.375,1048.025
23681,1047.95,1048.325,1048.45,1048.375,1048.375,1048.125
23682,1047.9,1048.225,1048.75,1048.325,1048.325,1047.825
23683,1047.775,1048.025,1048.375,1048.225,1048.225,1047.825
23684,1047.575,1048.125,1048.375,1048.025,1048.025,1047.95
23685,1047.575,1047.825,1048.325,1048.125,1048.125,1047.825
23686,1047.575,1047.825,1048.225,1047.825,1047.825,1047.7
23687,1047.4,1047.95,1048.025,1047.825,1047.825,1047.825
23688,1047.325,1047.825,1048.125,1047.95,1047.95,1047.95
23689,1047.275,1047.7,1047.825,1047.825,1047.825,1047.95
23690,1047.275,1047.825,1047.825,1047.7,1047.7,1047.9
23691,1047.275,1047.95,1047.95,1047.825,1047.825,1047.775
23692,1047.2,1047.95,1047.825,1047.95,1047.95,1047.575
23693,1047.275,1047.9,1047.7,1047.95,1047.95,1047.575
23694,1047.15,1047.775,1047.825,1047.9,1047.9,1047.575
23695,1047.025,1047.575,1047.95,1047.775,1047.775,1047.4
23696,1046.925,1047.575,1047.95,1047.575,1047.575,1047.325
23697,1046.825,1047.575,1047.9,1047.575,1047.575,1047.275
23698,1046.9,1047.4,1047.775,1047.575,1047.575,1047.275
23699,1046.875,1047.325,1047.575,1047.4,1047.4,1047.275
23700,1046.95,1047.275,1047.575,1047.325,1047.325,1047.2
23701,1047.0,1047.275,1047.575,1047.275,1047.275,1047.275
23702,1047.15,1047.275,1047.4,1047.275,1047.275,1047.15
23703,1046.95,1047.2,1047.325,1047.275,1047.275,1047.025
23704,1047.0,1047.275,1047.275,1047.2,1047.2,1046.925
23705,1046.925,1047.15,1047.275,1047.275,1047.275,1046.825
23706,1047.0,1047.025,1047.275,1047.15,1047.15,1046.9
23707,1047.075,1046.925,1047.2,1047.025,1047.025,1046.875
23708,1047.05,1046.825,1047.275,1046.925,1046.925,1046.95
23709,1046.8,1046.9,1047.15,1046.825,1046.825,1047.0
23710,1047.025,1046.875,1047.025,1046.9,1046.9,1047.15
23711,1047.05,1046.95,1046.925,1046.875,1046.875,1046.95
23712,1047.0,1047.0,1046.825,1046.95,1046.95,1047.0
23713,1047.05,1047.15,1046.9,1047.0,1047.0,1046.925
23714,1047.05,1046.95,1046.875,1047.15,1047.15,1047.0
23715,1047.05,1047.0,1046.95,1046.95,1046.95,1047.075
23716,1046.925,1046.925,1047.0,1047.0,1047.0,1047.05
23717,1046.925,1047.0,1047.15,1046.925,1046.925,1046.8
23718,1046.925,1047.075,1046.95,1047.0,1047.0,1047.025
23719,1046.8,1047.05,1047.0,1047.075,1047.075,1047.05
23720,1046.925,1046.8,1046.925,1047.05,1047.05,1047.0
23721,1046.8,1047.025,1047.0,1046.8,1046.8,1047.05
23722,1046.8,1047.05,1047.075,1047.025,1047.025,1047.05
23723,1046.875,1047.0,1047.05,1047.05,1047.05,1047.05
23724,1046.675,1047.05,1046.8,1047.0,1047.0,1046.925
23725,1047.0,1047.05,1047.025,1047.05,1047.05,1046.925
23726,1047.125,1047.05,1047.05,1047.05,1047.05,1046.925
23727,1047.05,1046.925,1047.0,1047.05,1047.05,1046.8
23728,1047.0,1046.925,1047.05,1046.925,1046.925,1046.925
23729,1047.125,1046.925,1047.05,1046.925,1046.925,1046.8
23730,1047.05,1046.8,1047.05,1046.925,1046.925,1046.8
23731,1047.125,1046.925,1046.925,1046.8,1046.8,1046.875
23732,1047.25,1046.8,1046.925,1046.925,1046.925,1046.675
23733,1047.25,1046.8,1046.925,1046.8,1046.8,1047.0
23734,1047.3,1046.875,1046.8,1046.8,1046.8,1047.125
23735,1047.3,1046.675,1046.925,1046.875,1046.875,1047.05
23736,1047.25,1047.0,1046.8,1046.675,1046.675,1047.0
23737,1047.375,1047.125,1046.8,1047.0,1047.0,1047.125
23738,1047.375,1047.05,1046.875,1047.125,1047.125,1047.05
23739,1047.3,1047.0,1046.675,1047.05,1047.05,1047.125
23740,1047.425,1047.125,1047.0,1047.0,1047.0,1047.25
23741,1047.25,1047.05,1047.125,1047.125,1047.125,1047.25
23742,1047.25,1047.125,1047.05,1047.05,1047.05,1047.3
23743,1047.375,1047.25,1047.0,1047.125,1047.125,1047.3
23744,1047.5,1047.25,1047.125,1047.25,1047.25,1047.25
23745,1047.55,1047.3,1047.05,1047.25,1047.25,1047.375
23746,1047.5,1047.3,1047.125,1047.3,1047.3,1047.375
23747,1047.55,1047.25,1047.25,1047.3,1047.3,1047.3
23748,1047.675,1047.375,1047.25,1047.25,1047.25,1047.425
23749,1047.625,1047.375,1047.3,1047.375,1047.375,1047.25
23750,1047.55,1047.3,1047.3,1047.375,1047.375,1047.25
23751,1047.55,1047.425,1047.25,1047.3,1047.3,1047.375
23752,1047.55,1047.25,1047.375,1047.425,1047.425,1047.5
23753,1047.55,1047.25,1047.375,1047.25,1047.25,1047.55
23754,1047.5,1047.375,1047.3,1047.25,1047.25,1047.5
23755,1047.375,1047.5,1047.425,1047.375,1047.375,1047.55
23756,1047.55,1047.55,1047.25,1047.5,1047.5,1047.675
23757,1047.5,1047.5,1047.25,1047.55,1047.55,1047.625
23758,1047.5,1047.55,1047.375,1047.5,1047.5,1047.55
23759,1047.625,1047.675,1047.5,1047.55,1047.55,1047.55
23760,1047.75,1047.625,1047.55,1047.675,1047.675,1047.55
23761,1047.5,1047.55,1047.5,1047.625,1047.625,1047.55
23762,1047.5,1047.55,1047.55,1047.55,1047.55,1047.5
23763,1047.675,1047.55,1047.675,1047.55,1047.55,1047.375
23764,1047.625,1047.55,1047.625,1047.55,1047.55,1047.55
23765,1047.55,1047.5,1047.55,1047.55,1047.55,1047.5
23766,1047.625,1047.375,1047.55,1047.5,1047.5,1047.5
23767,1047.375,1047.55,1047.55,1047.375,1047.375,1047.625
23768,1047.375,1047.5,1047.55,1047.55,1047.55,1047.75
23769,1047.3,1047.5,1047.5,1047.5,1047.5,1047.5
23770,1047.3,1047.625,1047.375,1047.5,1047.5,1047.5
23771,1047.425,1047.75,1047.55,1047.625,1047.625,1047.675
23772,1047.25,1047.5,1047.5,1047.75,1047.75,1047.625
23773,1047.5,1047.5,1047.5,1047.5,1047.5,1047.55
23774,1047.425,1047.675,1047.625,1047.5,1047.5,1047.625
23775,1047.375,1047.625,1047.75,1047.675,1047.675,1047.375
23776,1047.175,1047.55,1047.5,1047.625,1047.625,1047.375
23777,1047.375,1047.625,1047.5,1047.55,1047.55,1047.3
23778,1047.425,1047.375,1047.675,1047.625,1047.625,1047.3
23779,1047.3,1047.375,1047.625,1047.375,1047.375,1047.425
23780,1047.25,1047.3,1047.55,1047.375,1047.375,1047.25
23781,1047.175,1047.3,1047.625,1047.3,1047.3,1047.5
23782,1047.3,1047.425,1047.375,1047.3,1047.3,1047.425
23783,1047.125,1047.25,1047.375,1047.425,1047.425,1047.375
23784,1047.425,1047.5,1047.3,1047.25,1047.25,1047.175
23785,1047.3,1047.425,1047.3,1047.5,1047.5,1047.375
23786,1047.5,1047.375,1047.425,1047.425,1047.425,1047.425
23787,1047.425,1047.175,1047.25,1047.375,1047.375,1047.3
23788,1047.425,1047.375,1047.5,1047.175,1047.175,1047.25
23789,1047.375,1047.425,1047.425,1047.375,1047.375,1047.175
23790,1047.375,1047.3,1047.375,1047.425,1047.425,1047.3
23791,1047.375,1047.25,1047.175,1047.3,1047.3,1047.125
23792,1047.3,1047.175,1047.375,1047.25,1047.25,1047.425
23793,1047.175,1047.3,1047.425,1047.175,1047.175,1047.3
23794,1047.3,1047.125,1047.3,1047.3,1047.3,1047.5
23795,1047.175,1047.425,1047.25,1047.125,1047.125,1047.425
23796,1047.125,1047.3,1047.175,1047.425,1047.425,1047.425
23797,1047.125,1047.5,1047.3,1047.3,1047.3,1047.375
23798,1047.125,1047.425,1047.125,1047.5,1047.5,1047.375
23799,1047.125,1047.425,1047.425,1047.425,1047.425,1047.375
23800,1047.175,1047.375,1047.3,1047.425,1047.425,1047.3
23801,1047.125,1047.375,1047.5,1047.375,1047.375,1047.175
23802,1047.125,1047.375,1047.425,1047.375,1047.375,1047.3
23803,1047.05,1047.3,1047.425,1047.375,1047.375,1047.175
23804,1046.875,1047.175,1047.375,1047.3,1047.3,1047.125
23805,1046.875,1047.3,1047.375,1047.175,1047.175,1047.125
23806,1047.125,1047.175,1047.375,1047.3,1047.3,1047.125
23807,1046.875,1047.125,1047.3,1047.175,1047.175,1047.125
23808,1046.875,1047.125,1047.175,1047.125,1047.125,1047.175
23809,1046.875,1047.125,1047.3,1047.125,1047.125,1047.125
23810,1047.0,1047.125,1047.175,1047.125,1047.125,1047.125
23811,1047.05,1047.175,1047.125,1047.125,1047.125,1047.05
23812,1046.8,1047.125,1047.125,1047.175,1047.175,1046.875
23813,1047.0,1047.125,1047.125,1047.125,1047.125,1046.875
23814,1047.05,1047.05,1047.125,1047.125,1047.125,1047.125
23815,1047.05,1046.875,1047.175,1047.05,1047.05,1046.875
23816,1046.925,1046.875,1047.125,1046.875,1046.875,1046.875
23817,1047.0,1047.125,1047.125,1046.875,1046.875,1046.875
23818,1047.0,1046.875,1047.05,1047.125,1047.125,1047.0
23819,1046.925,1046.875,1046.875,1046.875,1046.875,1047.05
23820,1046.675,1046.875,1046.875,1046.875,1046.875,1046.8
23821,1046.8,1047.0,1047.125,1046.875,1046.875,1047.0
23822,1046.8,1047.05,1046.875,1047.0,1047.0,1047.05
23823,1046.875,1046.8,1046.875,1047.05,1047.05,1047.05
23824,1046.8,1047.0,1046.875,1046.8,1046.8,1046.925
23825,1046.625,1047.05,1047.0,1047.0,1047.0,1047.0
23826,1046.625,1047.05,1047.05,1047.05,1047.05,1047.0
23827,1046.425,1046.925,1046.8,1047.05,1047.05,1046.925
23828,1046.25,1047.0,1047.0,1046.925,1046.925,1046.675
23829,1046.25,1047.0,1047.05,1047.0,1047.0,1046.8
23830,1046.3,1046.925,1047.05,1047.0,1047.0,1046.8
23831,1046.375,1046.675,1046.925,1046.925,1046.925,1046.875
23832,1046.175,1046.8,1047.0,1046.675,1046.675,1046.8
23833,1046.3,1046.8,1047.0,1046.8,1046.8,1046.625
23834,1046.25,1046.875,1046.925,1046.8,1046.8,1046.625
23835,1046.3,1046.8,1046.675,1046.875,1046.875,1046.425
