date,time,air_temperature,rel_humidity,precipitation,wind_speed,wind_direction,radiation,radiation_short
17-09-2021,22:00,13.38,100,0,0,192.58,,0
17-09-2021,23:00,12.45,100,0,0.13,225.57,0,0
18-09-2021,0:00,12,100,0,0,279.33,0,0
18-09-2021,1:00,13.01,100,0,0,209.03,0,0
18-09-2021,2:00,11.96,100,0,0,298.86,0,0
18-09-2021,3:00,10.99,100,0,0,260.33,0,0
18-09-2021,4:00,10.48,100,0,0,200.58,0,0
18-09-2021,5:00,10.47,100,0,0,243.08,0,0
18-09-2021,6:00,11.37,100,0,0,210.8,,2.25
18-09-2021,7:00,10.86,100,0,0,206.48,,33.65
18-09-2021,8:00,10.99,100,0,0,203.49,,123.6
18-09-2021,9:00,13.71,100,0,0,160.73,,311.65
18-09-2021,10:00,16.69,97.75,0,0,156.69,,468.95
18-09-2021,11:00,19.08,84.27,0,0,143.93,,499.1
18-09-2021,12:00,20.96,73.26,0,0,151.23,,509.15
18-09-2021,13:00,22.03,64.69,0,0,129.5,,543.2
18-09-2021,14:00,22.46,62.89,0,0,144.81,,535.35
18-09-2021,15:00,23.79,61.43,0,1,146.13,46.73,451.95
18-09-2021,16:00,24.44,62.12,0,1.67,123.16,55.03,335.75
18-09-2021,17:00,22.72,68.78,0,1.54,68.01,42.93,193.3
18-09-2021,18:00,21.93,74.57,0,1.1,93.61,32.94,58.6
18-09-2021,19:00,20.29,77.95,0,0.6,93.96,15.21,0.8
18-09-2021,20:00,17.45,93.03,0,0.18,77.33,2.74,0
18-09-2021,21:00,15.18,100,0,0.13,68.98,0,0
18-09-2021,22:00,14.41,100,0,0,62.29,0,0
18-09-2021,23:00,14.53,100,0,1.1,84.81,0,0
19-09-2021,0:00,14.38,100,0,0.68,65.46,0,0
19-09-2021,1:00,13.66,100,0,0.53,81.03,0,0
19-09-2021,2:00,13.66,100,0,1.15,83.4,0,0
19-09-2021,3:00,13.35,100,0,1.13,85.25,0,0
19-09-2021,4:00,13.56,98.44,0,0.15,147.89,0,0
19-09-2021,5:00,12.54,99.99,0,0.41,81.11,0,0
19-09-2021,6:00,12.11,100,0,0.13,142.08,0,7.35
19-09-2021,7:00,12.04,100,0,0,185.72,,81.95
19-09-2021,8:00,11.97,100,0,0,193.11,,233.1
19-09-2021,9:00,12.69,100,0,0,182.2,,385.8
19-09-2021,10:00,14.2,100,0,0,138.48,,488.6
19-09-2021,11:00,15.58,97.44,0,0,95.72,,529.15
19-09-2021,12:00,17.71,86.82,0,0,120.35,,517.65
19-09-2021,13:00,18.65,84.02,0,0,55.42,,531.2
19-09-2021,14:00,19.35,78.87,0,0,41.7,,567
19-09-2021,15:00,20.16,75.58,0,0,150.53,,540.2
19-09-2021,16:00,20.65,72.9,0,0,180.18,,413.7
19-09-2021,17:00,21.23,70.65,0,0,173.23,,221.9
19-09-2021,18:00,20.74,75.56,0,0,179.39,,62.8
19-09-2021,19:00,19.67,84.21,0,0,286.45,,0
19-09-2021,20:00,16.71,96.3,0,0.13,224.61,,0
19-09-2021,21:00,14.56,100,0,0.86,200.59,,0
19-09-2021,22:00,13.82,100,0,0.97,221.79,,0
19-09-2021,23:00,13.21,100,0,0.28,210.27,,0
20-09-2021,0:00,12.38,100,0,0,238.07,0,0
20-09-2021,1:00,11.85,100,0,0,207.01,0,0
20-09-2021,2:00,11.45,100,0,0,245.63,0,0
20-09-2021,3:00,10.57,100,0,0,263.67,0,0
20-09-2021,4:00,10.18,100,0,0,274.31,0,0
20-09-2021,5:00,9.99,100,0,0.63,250.3,0,0
20-09-2021,6:00,10.09,100,0,0.96,214.22,0,6.2
20-09-2021,7:00,11.35,100,0,0.48,173.58,0.01,76.7
20-09-2021,8:00,11.63,100,0,0.54,139.88,2.07,226
20-09-2021,9:00,12.17,100,0,1.4,95.98,13.94,415.7
20-09-2021,10:00,13.61,100,0,0.76,109.09,9.91,562.2
20-09-2021,11:00,15.34,98.95,0,1.56,55.6,53.5,614.35
20-09-2021,12:00,17.37,83.87,0,1.76,56.92,80.36,607.5
20-09-2021,13:00,18.78,75.87,0,1.64,46.63,76.87,621
20-09-2021,14:00,18.96,75.34,0,1.71,69.24,67.47,636.65
20-09-2021,15:00,20.78,66.78,0,2.33,124.66,92.96,572.9
20-09-2021,16:00,20.81,62.84,0,2.41,261.03,66.04,429.45
20-09-2021,17:00,19.94,59.12,0,1.94,181.94,94.59,233.75
20-09-2021,18:00,18.81,64.36,0,1.95,121.85,41.4,66.4
20-09-2021,19:00,17.27,70.75,0,1.65,58.77,21.8,0
20-09-2021,20:00,15.18,81.84,0,1.7,31.76,2.91,0
20-09-2021,21:00,14.23,82.9,0,0.31,32.11,0,0
20-09-2021,22:00,14.09,80.62,0,1.61,39.85,0,0
20-09-2021,23:00,12.16,88.44,0,1.08,30.8,0,0
21-09-2021,0:00,11.25,86.72,0,0,38.45,0,0
21-09-2021,1:00,10.41,87.97,0,0,121.85,,0
21-09-2021,2:00,9.18,93.59,0,0,199.53,,0
21-09-2021,3:00,6.26,100,0,0,266.74,0,0
21-09-2021,4:00,5.79,100,0,0,236.83,0,0
21-09-2021,5:00,5.38,100,0,0,240.18,0,0
21-09-2021,6:00,5.09,100,0,0,249.33,0,5.55
21-09-2021,7:00,4.56,100,0,0,248.18,0,71.4
21-09-2021,8:00,4.3,100,0,0,246.51,1.91,200.95
21-09-2021,9:00,5.77,100,0,0,230.77,15.79,322.75
21-09-2021,10:00,11.1,93.69,0,0,40.82,,434.7
21-09-2021,11:00,13.91,78.53,0,0,44.86,,538.4
21-09-2021,12:00,15.49,67.31,0,0,59.56,,605.8
21-09-2021,13:00,19.7,54.26,0,1.76,155.54,86.43,645.5
21-09-2021,14:00,20.61,51.58,0,1.28,97.83,61.79,630
21-09-2021,15:00,20.21,54.12,0,1.83,58.5,60.17,538.5
21-09-2021,16:00,20.38,53.09,0,1.45,116.22,75.33,394.1
21-09-2021,17:00,19.95,55.31,0,0.87,70.73,77.37,215.4
21-09-2021,18:00,18.88,62.11,0,0.78,207.98,40.59,60.85
21-09-2021,19:00,17.09,75.42,0,0.41,124.84,16.78,0
21-09-2021,20:00,13.64,96.62,0,0.26,179.21,2.01,0
21-09-2021,21:00,10.77,100,0,0.13,216.07,0,0
21-09-2021,22:00,9.5,100,0,0.28,253.9,0,0
21-09-2021,23:00,8.55,100,0,0.52,247.65,0,0
22-09-2021,0:00,8,100,0,0.55,245.63,0,0
22-09-2021,1:00,7.55,100,0,0,230.06,0,0
22-09-2021,2:00,7.22,100,0,0,232.61,0,0
22-09-2021,3:00,6.94,100,0,0.41,235.69,0,0
22-09-2021,4:00,6.37,100,0,0.6,245.45,0,0
22-09-2021,5:00,5.68,100,0,0.52,248.09,0,0
22-09-2021,6:00,5.37,100,0,0.54,241.67,0,5.85
22-09-2021,7:00,5.35,100,0,0.26,240.79,0,69.7
22-09-2021,8:00,5.29,100,0,0.13,251.7,2.33,182.7
22-09-2021,9:00,7.24,100,0,0,224.34,20.54,255.65
22-09-2021,10:00,11.12,100,0,0.3,188.45,57.5,312.25
22-09-2021,11:00,15.03,97.3,0,0.29,218.45,84.33,345.65
22-09-2021,12:00,19.3,68.93,0,0.73,277.74,88.81,346.25
22-09-2021,13:00,20.32,56.51,0,0.99,177.89,69.99,317
22-09-2021,14:00,20.41,56.63,0,0.96,182.11,64.36,255.3
22-09-2021,15:00,21.12,54.14,0,1.02,182.2,66.43,186.45
22-09-2021,16:00,22.07,51.89,0,1.13,238.42,82.7,126.75
22-09-2021,17:00,21.92,51.98,0,1.39,196.89,82.66,78.15
22-09-2021,18:00,19.83,63.44,0,0.61,219.59,32.73,23.5
22-09-2021,19:00,17.74,89,0,0,140.5,16.69,0
22-09-2021,20:00,14.18,98.69,0,0.39,135.05,2.74,0
22-09-2021,21:00,11.86,97.05,0,0,190.2,,0
22-09-2021,22:00,9.7,100,0,0,239.03,0,0
22-09-2021,23:00,9.91,100,0,0.13,203.67,,0
23-09-2021,0:00,9.5,100,0,0.13,227.24,,0
23-09-2021,1:00,9.33,100,0,0.18,187.92,,0
23-09-2021,2:00,8.6,100,0,0,245.19,0,0
23-09-2021,3:00,9.69,98.17,0,0,239.38,0,0
23-09-2021,4:00,7.97,99.95,0,0,225.75,0,0
23-09-2021,5:00,6.75,100,0.2,0,265.42,0,0
23-09-2021,6:00,8.95,99.98,0,0,245.98,0,6.35
23-09-2021,7:00,9.49,100,0,0,216.86,,89.65
23-09-2021,8:00,8.76,100,0,1.1,227.42,2.47,264.15
23-09-2021,9:00,10.9,100,0,0.27,235.16,2.59,444.05
23-09-2021,10:00,13.08,97.67,0,0.13,233.93,,591.9
23-09-2021,11:00,15.01,94.05,0,0.13,209.56,,696.2
23-09-2021,12:00,16.72,86.61,0,0,278.45,,743.85
23-09-2021,13:00,17.78,79.2,0,0,287.07,,735.5
23-09-2021,14:00,20.28,72.66,0,2.22,296.57,39.74,668.1
23-09-2021,15:00,21.57,67.53,0.2,2.3,281.79,60.98,544.85
23-09-2021,16:00,20.63,71.23,0,2.24,197.42,46.11,384.2
23-09-2021,17:00,20.36,75.49,0,2.16,287.86,30.76,203.9
23-09-2021,18:00,19.38,82.02,0,1.54,200.68,9.23,55.6
23-09-2021,19:00,18.52,88.19,0,1.26,247.65,3.53,0
23-09-2021,20:00,17.2,94.46,0,0.48,257.59,1.2,0
23-09-2021,21:00,14.49,100,0,0.41,244.22,0,0
23-09-2021,22:00,14.19,100,0,0.75,261.82,0,0
23-09-2021,23:00,13.06,100,0,0,236.04,0,0
24-09-2021,0:00,12.71,100,0,0.26,248.36,0,0
24-09-2021,1:00,12.86,100,0,0.23,220.29,0,0
24-09-2021,2:00,13.98,100,0,1,244.84,0,0
24-09-2021,3:00,14.97,100,0,2.03,250.47,0,0
24-09-2021,4:00,15.26,100,0,1.23,224.17,0,0
24-09-2021,5:00,14.96,100,0,1.14,241.58,0,0
24-09-2021,6:00,15.04,100,0,1.49,205.25,0,5.7
24-09-2021,7:00,15.17,100,0,1.17,236.22,0,86.15
24-09-2021,8:00,15.3,100,0,1.57,188.97,0.85,257.4
24-09-2021,9:00,15.69,100,0,1.44,217.83,7.44,438.3
24-09-2021,10:00,17.01,100,0,2.22,281,25.52,588.75
24-09-2021,11:00,17.26,99.41,0,0,241.06,,695.1
24-09-2021,12:00,18.69,90.76,0,0,244.75,,745.65
24-09-2021,13:00,19.42,83.89,0,3,254.69,22.57,728.25
24-09-2021,14:00,21.62,76.89,0,1.89,248.8,58.1,654
24-09-2021,15:00,21.92,78.1,0,2.37,201.55,50.45,536.55
24-09-2021,16:00,22.1,77.23,0,2.55,226.45,58.93,375.25
24-09-2021,17:00,21.88,76.78,0,2.85,193.29,99.29,193.55
24-09-2021,18:00,20.73,77.21,0,2,187.48,26.65,51.15
24-09-2021,19:00,19.32,83.7,0,1.57,239.39,9.88,0
24-09-2021,20:00,16.89,92.1,0,0.91,206.92,0.89,0
24-09-2021,21:00,15,97.06,0,0.13,234.37,0,0
24-09-2021,22:00,14.38,96.03,0,0.17,232.26,0,0
24-09-2021,23:00,13.71,99.02,0,0.69,195.4,0,0
25-09-2021,0:00,13.54,99.21,0,0,216.07,,0
25-09-2021,1:00,13.27,100,0,0,234.37,,0
25-09-2021,2:00,13.31,100,0,0,213.96,,0
25-09-2021,3:00,13.25,100,0,0.13,213.26,,0
25-09-2021,4:00,12.77,100,0,0,223.38,,0
25-09-2021,5:00,12.61,100,0,0,212.99,,0
25-09-2021,6:00,11.93,100,0,0,132.85,,3.55
25-09-2021,7:00,11.39,100,0,0.13,146.57,,58.6
25-09-2021,8:00,11.94,100,0,0.13,207.01,,174.6
25-09-2021,9:00,12.72,100,0,0,171.11,,291.9
25-09-2021,10:00,14.37,100,0,0,187.74,,398.95
25-09-2021,11:00,15.98,98.88,0,0,247.13,,495.35
25-09-2021,12:00,17.75,91.64,0,0,214.49,,559.7
25-09-2021,13:00,20.19,77.75,0,0,191.44,,585.1
25-09-2021,14:00,21.47,72.81,0,0.35,202.08,10.55,570.3
25-09-2021,15:00,23.71,65.96,0,1.05,227.86,56.75,504
25-09-2021,16:00,24.44,58.26,0,1.21,181.67,45.97,363.8
25-09-2021,17:00,23.79,56.62,0,0.98,138.56,91.59,182.35
25-09-2021,18:00,22.17,66.15,0,0.68,125.63,55.24,46.4
25-09-2021,19:00,19.61,83.81,0,0,115.78,13.33,0
25-09-2021,20:00,15.83,98.9,0,0,141.99,1.63,0
25-09-2021,21:00,13.21,100,0,0.13,308.71,0,0
25-09-2021,22:00,12.68,100,0,0.26,228.12,0,0
25-09-2021,23:00,12.65,100,0,0,210.17,0,0
26-09-2021,0:00,14.12,100,0,0,206.75,,0
26-09-2021,1:00,14.59,100,0,0,187.3,,0
26-09-2021,2:00,15.04,100,0,0.13,197.69,,0
26-09-2021,3:00,15.4,99.47,0,0,181.76,,0
26-09-2021,4:00,15.54,98.96,0,0,188.8,,0
26-09-2021,5:00,14.72,100,0,0,214.66,0,0
26-09-2021,6:00,15.29,100,0,0,206.92,0,2.05
26-09-2021,7:00,15.02,100,0,0,220.65,0,38
26-09-2021,8:00,13.99,100,0,0,244.58,1.38,112.75
26-09-2021,9:00,14.37,100,0,0.33,164.25,9.15,251.2
26-09-2021,10:00,16.62,99.52,0,0.83,211.41,17.68,381.65
26-09-2021,11:00,18.45,94.89,0,0,207.27,,426.7
26-09-2021,12:00,19.52,87.49,0,0,223.9,,431.65
26-09-2021,13:00,20.56,82.57,0,0.19,249.85,,317.45
26-09-2021,14:00,22.38,82.19,0,1.9,218.62,61.03,189.35
26-09-2021,15:00,22.77,79.58,0,2.01,201.99,42.85,150.7
26-09-2021,16:00,21.2,88.58,0,2.12,201.2,43.73,111.25
26-09-2021,17:00,20.7,93.39,0,2.87,253.2,88.9,61.15
26-09-2021,18:00,20.37,89.81,0,1.69,218.1,26.34,16.5
26-09-2021,19:00,18.9,95.68,0,1.44,186.68,9.49,0
26-09-2021,20:00,16.48,100,0,0.27,157.22,0.53,0
26-09-2021,21:00,15.35,100,0,0.21,209.56,0,0
26-09-2021,22:00,16.38,100,0,0,200.32,,0
26-09-2021,23:00,16.16,100,0,0.93,196.36,0,0
27-09-2021,0:00,16.24,100,0,0.42,235.43,0,0
27-09-2021,1:00,16.23,100,0,0.63,209.38,0,0
27-09-2021,2:00,14.38,100,0,0,182.64,0,0
27-09-2021,3:00,14.55,100,0,0,240.18,,0
27-09-2021,4:00,14.51,100,0,0,232.08,,0
27-09-2021,5:00,14.13,100,0,0,216.25,,0
27-09-2021,6:00,14.93,100,0,0,175.51,,1.85
27-09-2021,7:00,15.59,100,0,0,198.21,,41.9
27-09-2021,8:00,15.88,100,0,0,220.2,,165.35
27-09-2021,9:00,15.78,100,0,0,193.55,,343.55
27-09-2021,10:00,16.14,100,0,2.23,234.98,,468.15
27-09-2021,11:00,16.94,98.7,0,3.87,183.52,,500.05
27-09-2021,12:00,17.92,93.37,0,3.32,207.71,,473.6
27-09-2021,13:00,17.94,93.33,0.4,3.66,200.23,,461.9
27-09-2021,14:00,16.77,100,2.2,3.76,217.3,,463.35
27-09-2021,15:00,15.75,99.55,2,4.37,259.44,,403.85
27-09-2021,16:00,16.25,99.98,0,2.26,224.26,36.28,293.05
27-09-2021,17:00,16.99,79.99,0,4.93,247.57,23.27,154.05
27-09-2021,18:00,17.1,69.35,0,3.1,274.58,20.53,39.95
27-09-2021,19:00,15.93,77.63,0,1.87,250.73,12.46,0
27-09-2021,20:00,14.47,87.07,0,1.64,254.08,1.54,0
27-09-2021,21:00,12.95,94.57,0,1.42,250.2,0,0
27-09-2021,22:00,11.88,100,0,1.41,231.38,0,0
27-09-2021,23:00,11.55,100,0,1.29,252.76,0,0
28-09-2021,0:00,11.26,100,0,1.35,209.65,0,0
28-09-2021,1:00,10.74,100,0,1.28,230.5,0,0
28-09-2021,2:00,10.23,100,0,1.34,222.05,0,0
28-09-2021,3:00,9.92,100,0,1.2,220.73,0,0
28-09-2021,4:00,9.45,100,0,1.11,212.73,0,0
28-09-2021,5:00,9.15,100,0,1.22,188.71,0,0
28-09-2021,6:00,8.88,100,0,1.16,193.9,0,3
28-09-2021,7:00,8.91,100,0,1.61,195.57,0,63.65
28-09-2021,8:00,8.88,100,0,1.34,203.67,1.44,193.05
28-09-2021,9:00,9.61,100,0,1.42,173.93,16.03,302.55
28-09-2021,10:00,12.48,92.88,0,1.06,156.69,7.72,370.85
28-09-2021,11:00,14.94,82.63,0,1.15,144.11,,408.35
28-09-2021,12:00,16.59,78.03,0,2,180.35,,397.25
28-09-2021,13:00,17.69,73.48,0,2.11,200.06,14.33,408.85
28-09-2021,14:00,20.08,63.13,0,2.83,168.92,61.7,402.75
28-09-2021,15:00,19.83,65.35,0,2.12,219.5,69.29,320.25
28-09-2021,16:00,18.81,69.7,0,2.18,231.64,44.16,231.25
28-09-2021,17:00,19.15,67.39,0,1.78,145.95,58.05,128.6
28-09-2021,18:00,17.45,73.39,0,1.78,175.78,22.2,34.1
28-09-2021,19:00,16.43,78.31,0,1.13,174.46,1.14,0
28-09-2021,20:00,14.04,94.59,0,0.33,159.42,0.62,0
28-09-2021,21:00,13.08,94.96,0,0.56,180.35,,0
28-09-2021,22:00,13.12,94.95,0,0.67,166.45,,0
28-09-2021,23:00,12.8,97.33,0,1.28,191.35,,0
29-09-2021,0:00,12.79,98.91,0,2.05,153.43,,0
29-09-2021,1:00,12.49,97.89,0,2.05,178.86,0,0
29-09-2021,2:00,12.67,97.87,0,2.15,234.98,0,0
29-09-2021,3:00,12.69,90.08,0,2.09,219.86,0,0
29-09-2021,4:00,12.99,91.27,0,2.15,175.51,0,0
29-09-2021,5:00,12.09,94.21,0,1.84,235.6,,0
29-09-2021,6:00,12.09,97.39,0,2.45,203.84,,2.85
29-09-2021,7:00,11.68,99.63,4.6,3.18,249.06,,74
29-09-2021,8:00,10.64,100,1.8,1,241.06,,226.65
29-09-2021,9:00,10.58,100,0,1.45,272.38,,376.55
29-09-2021,10:00,11.17,100,0,2.51,259.71,,503.9
29-09-2021,11:00,12.14,99.3,0,4.9,273.7,,605.25
29-09-2021,12:00,13.58,87.77,0,5.86,260.5,,657.85
29-09-2021,13:00,14.39,76.34,0,5.23,274.49,,649.85
29-09-2021,14:00,14.83,71.09,0,4.71,271.14,,588.45
29-09-2021,15:00,13.49,70.97,0,4.34,284.96,,484
29-09-2021,16:00,13.45,74.4,0,3.64,295.51,,341.8
29-09-2021,17:00,12.02,83.79,0.2,2.78,276.77,20.86,175.55
29-09-2021,18:00,12.16,90.25,0,2.04,262.52,8.08,43.7
29-09-2021,19:00,10.56,87.3,2.4,2.48,255.05,,0
29-09-2021,20:00,9.66,97.35,0,1.37,250.21,0.98,0
29-09-2021,21:00,8.28,100,0,1.02,236.04,0,0
29-09-2021,22:00,8.42,100,0,1.35,269.21,0,0
29-09-2021,23:00,8.71,100,0,0.74,224.08,0,0
30-09-2021,0:00,7.6,100,0,1.14,255.31,0,0
30-09-2021,1:00,7.4,100,0,0.86,221.26,0,0
30-09-2021,2:00,7,100,0,1.01,222.49,0,0
30-09-2021,3:00,8.55,100,0.2,1.69,241.23,0,0
30-09-2021,4:00,6.92,99.6,0,0.83,233.84,,0
30-09-2021,5:00,6.69,100,0,1.02,246.51,0,0
30-09-2021,6:00,6.09,100,0,0.9,235.87,0,2.3
30-09-2021,7:00,5.76,100,0,0.88,219.5,0,71.85
30-09-2021,8:00,6.14,100,0,0.99,220.12,0.93,234.25
30-09-2021,9:00,6.86,100,0,1.06,224.78,9.71,410.95
30-09-2021,10:00,8.61,100,0,1.55,198.21,28.87,540.2
30-09-2021,11:00,11.05,98.7,0.2,1.46,184.22,44.7,603.25
30-09-2021,12:00,12.32,91.88,0,1.67,201.03,35.68,605.55
30-09-2021,13:00,12.97,88.74,0,1.95,179.74,46.2,602.45
30-09-2021,14:00,13.29,91.94,0,2.03,221.09,53.38,582.15
30-09-2021,15:00,15.33,78.63,0,2.51,220.73,75.59,491.15
30-09-2021,16:00,15.39,70.41,0,2.89,228.3,44.79,340.35
30-09-2021,17:00,14.38,72.52,0,2.4,197.6,27.57,162.65
30-09-2021,18:00,14.27,75.67,0,1.99,186.77,23.83,37.5
30-09-2021,19:00,13.58,79.04,0,1.73,217.21,11.43,0
30-09-2021,20:00,12.75,84.98,0,1.7,210.09,0.59,0
30-09-2021,21:00,11.83,87.23,0,1.35,204.55,0,0
30-09-2021,22:00,10.31,95.19,0,1.41,205.78,0,0
30-09-2021,23:00,10.09,96.36,0,1.58,208.42,0,0
1/10/2021,0:00,11.02,90.51,0,1.8,203.49,0,0
1/10/2021,1:00,11.1,89.87,0,1.97,221.88,0,0
1/10/2021,2:00,11.34,89.85,0,2.17,197.24,0,0
1/10/2021,3:00,11.24,90.97,0,2.13,195.13,0,0
1/10/2021,4:00,11.2,90.31,0,1.82,151.5,0,0
1/10/2021,5:00,11.24,90.58,0,2.17,218.01,0,0
1/10/2021,6:00,11.04,89.88,0,2.44,209.56,0,1.35
1/10/2021,7:00,10.6,91.88,0,2.96,209.12,0,67.2
1/10/2021,8:00,11.03,91.54,0,2.8,218.18,0.79,198.75
1/10/2021,9:00,11.9,90.05,0,2.89,245.63,7.45,341.75
1/10/2021,10:00,12.19,92.16,0,2.01,210.88,20.71,477.55
1/10/2021,11:00,13.36,94.28,0,2.9,220.2,37.91,572.6
1/10/2021,12:00,14.69,87.55,0,3.33,176.48,54.9,626.95
1/10/2021,13:00,15.88,85.24,0,2.94,204.11,56.22,638.3
1/10/2021,14:00,15.55,89.95,0.2,3.08,206.48,33.91,604.4
1/10/2021,15:00,15.48,92.56,0,2.61,192.4,33.26,520.95
1/10/2021,16:00,15.13,96.39,0,2.79,220.64,21.98,371.7
1/10/2021,17:00,14.36,100,1.2,2.26,204.46,10.96,182.85
1/10/2021,18:00,14.01,100,0.4,2.16,212.2,5.71,42.95
1/10/2021,19:00,13.61,100,0.8,2.31,227.86,2.35,0
1/10/2021,20:00,13.4,100,1.4,2.16,182.82,0.52,0
1/10/2021,21:00,13.4,100,0.4,2.03,203.84,0,0
1/10/2021,22:00,13.34,100,0.2,1.79,193.28,0,0
1/10/2021,23:00,13.2,100,0,1.61,242.55,0,0
2/10/2021,0:00,13.31,100,0,1.52,209.85,0,0
2/10/2021,1:00,13.42,100,0.4,1.75,214.13,0,0
2/10/2021,2:00,13.34,100,1.8,1.54,216.69,0,0
2/10/2021,3:00,12.65,100,0,1.46,220.38,0,0
2/10/2021,4:00,11.63,100,0.2,1.14,209.82,0,0
2/10/2021,5:00,10.76,100,0,0.98,216.42,0,0
2/10/2021,6:00,10.28,100,0,0.88,202.96,0,1.3
2/10/2021,7:00,10.39,100,0,1.02,184.84,0,75.3
2/10/2021,8:00,10.37,100,0,1.07,211.23,0.6,249.65
2/10/2021,9:00,10.78,100,0,1.14,208.42,6.73,441.35
2/10/2021,10:00,12.1,100,0,1.64,175.6,18.87,601.6
2/10/2021,11:00,12.91,100,0,2.18,205.69,22.66,714.7
2/10/2021,12:00,13.94,100,0,2.12,227.69,33.65,768.95
2/10/2021,13:00,14.9,100,0,2.29,188.18,40.41,758.6
2/10/2021,14:00,14.74,100,0,1.76,185.63,34.81,684.4
2/10/2021,15:00,15.14,96.35,0,2.17,218,29.32,553.45
2/10/2021,16:00,15.44,88.76,0,2.83,180.53,31.81,378.05
2/10/2021,17:00,15.21,88.08,0.2,3.03,137.42,17.4,181.75
2/10/2021,18:00,14.65,95.17,0.4,2.34,175.69,8.03,41.2
2/10/2021,19:00,14.31,100,1.2,3.48,177.8,1.95,0
2/10/2021,20:00,14.67,100,2,3.76,185.89,0.06,0
2/10/2021,21:00,15,100,0.4,4.63,136.19,0,0
2/10/2021,22:00,15.64,100,1.4,4.96,204.2,0,0
2/10/2021,23:00,15.87,100,0.6,3.8,186.6,0,0
3/10/2021,0:00,16.25,100,0.2,5.19,162.14,0,0
3/10/2021,1:00,16.53,100,0,4.62,224.6,0,0
3/10/2021,2:00,16.67,100,1.4,2.84,232.08,0,0
3/10/2021,3:00,15.14,100,4.4,2.66,247.22,0,0
3/10/2021,4:00,14.5,100,2,1.64,187.66,0,0
3/10/2021,5:00,13.72,100,2,1.39,234.46,0,0
3/10/2021,6:00,12.78,100,1.6,1.16,192.4,0,0
3/10/2021,7:00,11.09,100,3.4,0.4,224.17,0,74
3/10/2021,8:00,11.09,100,2.8,0.45,226.45,0.02,249.7
3/10/2021,9:00,11.34,100,2,0.69,261.82,1.37,441.45
3/10/2021,10:00,11.68,100,0.6,0,226.54,5.37,602.1
3/10/2021,11:00,12.18,100,0.8,0,186.95,11.89,715.3
3/10/2021,12:00,12.51,100,0.6,0.83,185.37,11.13,768.95
3/10/2021,13:00,12.11,100,2.2,1.44,281.7,17.66,759
3/10/2021,14:00,11.94,100,0.6,1.9,304.05,32.12,685.55
3/10/2021,15:00,12.07,100,0,1.31,270.62,39.36,553.95
3/10/2021,16:00,13.2,100,0,1.79,269.56,40.08,377.1
3/10/2021,17:00,14.45,95.51,0,2.23,249.24,63.1,179.55
3/10/2021,18:00,13.36,96.49,0,2.27,220.65,14.45,39.85
3/10/2021,19:00,12.87,99.52,0,1.99,161.29,6.62,0
3/10/2021,20:00,12.3,100,0,2.23,172.44,0.99,0
3/10/2021,21:00,12.14,100,0,2.61,197.16,0,0
3/10/2021,22:00,12.38,99.5,0,3.28,229.36,0,0
3/10/2021,23:00,12.1,100,0,2.45,211.32,0,0
4/10/2021,0:00,12.07,100,0,2.08,191.97,0,0
4/10/2021,1:00,11.95,99.92,0,2.56,230.14,0,0
4/10/2021,2:00,11.55,100,0,2.37,201.2,0,0
4/10/2021,3:00,11.64,100,0,2.11,218.71,0,0
4/10/2021,4:00,11.29,100,0,2.62,225.66,0,0
4/10/2021,5:00,11.01,100,0,2.19,238.33,0,0
4/10/2021,6:00,10.44,100,0,1.7,229.09,0,0
4/10/2021,7:00,9.67,100,0,1.29,187.39,0,66.6
4/10/2021,8:00,9.35,100,0,1.71,186.51,0.22,229.35
4/10/2021,9:00,9.61,100,0,2.36,190.3,9.14,414.15
4/10/2021,10:00,11.34,100,0,2.15,180.79,66.11,564.35
4/10/2021,11:00,13.3,93.08,0,2.05,197.33,55.66,658.45
4/10/2021,12:00,14.82,85.03,0,0,233.67,,709.05
4/10/2021,13:00,16.23,80.93,0,0.13,208.5,,712.9
4/10/2021,14:00,16.61,77.99,0,0.13,226.01,,653.3
4/10/2021,15:00,16.66,76.02,0,0,203.23,,534.95
4/10/2021,16:00,16.85,77.44,0,3.22,177.54,39,365.4
4/10/2021,17:00,16.11,81.15,0,0,205.43,,170.85
4/10/2021,18:00,16.35,84.86,0,2.14,214.4,43.31,36.45
4/10/2021,19:00,15.28,81.66,0,0,198.65,,0
4/10/2021,20:00,13.22,89.78,0,0.13,203.49,,0
4/10/2021,21:00,12.47,93.9,0,0.13,188.27,,0
4/10/2021,22:00,12.2,95.39,0,0,168.3,,0
4/10/2021,23:00,12.57,93.62,0,0,179.74,,0
5/10/2021,0:00,12.24,96.29,0.4,0,155.19,,0
5/10/2021,1:00,12.42,95.07,0,0,186.69,,0
5/10/2021,2:00,12.33,94.58,0,0,163.55,,0
5/10/2021,3:00,11.93,95.01,0,0,135.84,,0
5/10/2021,4:00,11.83,100,0,2.26,192.14,0,0
5/10/2021,5:00,11.57,100,0,1.87,157.04,0,0
5/10/2021,6:00,11.61,100,0,2.86,163.11,0,0
5/10/2021,7:00,11.44,100,0,2.95,174.9,0,68.95
5/10/2021,8:00,11.23,100,0,2.53,208.95,0.18,233.85
5/10/2021,9:00,11.77,100,0,2.93,170.06,8.83,411.85
5/10/2021,10:00,12.61,100,0,3.64,232.09,19.13,563.4
